Date,Customer_Name,Email,Product_Category,Price,Quantity,Total_Amount,Status
2024-10-22,Omar Farouk,admin@tech.io,Groceries,152.0,1,152.0,Refunded
2024-09-25,Ahmed Ali,info@market.eg,Office Supplies,4157.0,9,37413.0,Completed
2024-07-06,Ali Hassan,info@market.eg,Books,2772.0,1,2772.0,Cancelled
2024-02-08,Huda Mansour,admin@tech.io,Office Supplies,2557.0,2,5114.0,Cancelled
2024-01-13,Mona Zaki,m.zaki@mail.com,Home Decor,3518.0,6,21108.0,Shipped
2024-08-04,Layla Mohamed,yomna.dev@email.com,Home Decor,998.0,2,1996.0,Completed
2024-03-28,Ahmed Ali,info@market.eg,Books,2865.0,4,11460.0,Shipped
2024-07-13,Ahmed Ali,sales@hub.com,Groceries,2473.0,2,4946.0,Pending
2024-11-04,Huda Mansour,m.zaki@mail.com,Groceries,2075.0,2,4150.0,Shipped
2024-05-12,Ali Hassan,user1@mail.com,Home Decor,3331.0,9,29979.0,Shipped
2024-09-04,Marwan Khaled,sales@hub.com,Home Decor,2357.0,4,9428.0,Pending
2024-05-11,Ali Hassan,user1@mail.com,Clothing,1347.0,10,13470.0,Refunded
2024-10-10,Omar Farouk,admin@tech.io,Groceries,298.0,10,2980.0,Pending
2024-07-17,Ali Hassan,m.zaki@mail.com,Home Decor,2171.0,8,17368.0,Refunded
2024-05-10,Ali Hassan,yomna.dev@email.com,Home Decor,795.0,10,7950.0,Pending
2024-11-26,Ali Hassan,sales@hub.com,Clothing,2894.0,7,20258.0,Shipped
2024-06-24,Layla Mohamed,contact@service.org,Clothing,223.0,10,2230.0,Refunded
2024-09-18,Marwan Khaled,yomna.dev@email.com,Clothing,2549.0,9,22941.0,Shipped
2024-12-18,Omar Farouk,info@market.eg,Groceries,1903.0,9,17127.0,Pending
2024-10-04,Zainab Tarek,info@market.eg,Office Supplies,3866.0,2,7732.0,Shipped
2024-04-12,Ahmed Ali,info@market.eg,Electronics,770.0,3,2310.0,Completed
2024-01-05,Ahmed Ali,admin@tech.io,Clothing,572.0,5,2860.0,Shipped
2024-01-04,Ali Hassan,admin@tech.io,Groceries,1573.0,1,1573.0,Refunded
2024-05-08,Sara Ahmed,user1@mail.com,Groceries,1522.0,7,10654.0,Cancelled
2024-10-28,Omar Farouk,test.a@web.net,Office Supplies,3661.0,2,7322.0,Shipped
2024-01-09,Yomna Soror,admin@tech.io,Books,499.0,9,4491.0,Cancelled
2024-01-06,Huda Mansour,yomna.dev@email.com,Books,3500.0,2,7000.0,Refunded
2024-01-01,Marwan Khaled,sales@hub.com,Groceries,4381.0,4,17524.0,Pending
2024-05-09,Marwan Khaled,info@market.eg,Home Decor,1393.0,4,5572.0,Cancelled
2024-04-16,Zainab Tarek,user1@mail.com,Electronics,2935.0,5,14675.0,Refunded
2024-11-16,Huda Mansour,sales@hub.com,Electronics,571.0,10,5710.0,Pending
2024-07-27,Huda Mansour,info@market.eg,Groceries,428.0,1,428.0,Refunded
2024-10-21,Huda Mansour,contact@service.org,Groceries,3598.0,7,25186.0,Completed
2024-03-21,Ali Hassan,admin@tech.io,Books,314.0,7,2198.0,Pending
2024-04-17,Yomna Soror,sales@hub.com,Groceries,895.0,5,4475.0,Completed
2024-05-02,Marwan Khaled,contact@service.org,Office Supplies,1931.0,3,5793.0,Cancelled
2024-01-01,Omar Farouk,info@market.eg,Groceries,329.0,9,2961.0,Shipped
2024-04-07,Layla Mohamed,test.a@web.net,Groceries,704.0,2,1408.0,Pending
2024-04-05,Sara Ahmed,sales@hub.com,Groceries,328.0,4,1312.0,Pending
2024-01-02,Omar Farouk,yomna.dev@email.com,Clothing,2267.0,7,15869.0,Shipped
2024-04-13,Sara Ahmed,m.zaki@mail.com,Groceries,767.0,8,6136.0,Refunded
2024-06-13,Sara Ahmed,m.zaki@mail.com,Office Supplies,832.0,6,4992.0,Cancelled
2024-08-26,Layla Mohamed,sales@hub.com,Clothing,487.0,5,2435.0,Shipped
2024-02-06,Ali Hassan,m.zaki@mail.com,Electronics,3341.0,4,13364.0,Shipped
2024-11-22,Yomna Soror,user1@mail.com,Office Supplies,1354.0,9,12186.0,Completed
2024-11-24,Mona Zaki,yomna.dev@email.com,Office Supplies,2395.0,9,21555.0,Cancelled
2024-08-14,Ahmed Ali,sales@hub.com,Books,4424.0,4,17696.0,Completed
2024-10-01,Ahmed Ali,sales@hub.com,Books,3479.0,2,6958.0,Cancelled
2024-03-03,Sara Ahmed,yomna.dev@email.com,Groceries,1921.0,7,13447.0,Shipped
2024-02-18,Huda Mansour,yomna.dev@email.com,Electronics,418.0,10,4180.0,Cancelled
2024-03-22,Yomna Soror,info@market.eg,Groceries,3468.0,3,10404.0,Cancelled
2024-11-01,Ahmed Ali,user1@mail.com,Groceries,4377.0,1,4377.0,Refunded
2024-04-07,Marwan Khaled,user1@mail.com,Office Supplies,426.0,4,1704.0,Completed
2024-10-05,Omar Farouk,user1@mail.com,Books,3946.0,4,15784.0,Pending
2024-07-17,Sara Ahmed,m.zaki@mail.com,Groceries,4961.0,7,34727.0,Completed
2024-03-08,Sara Ahmed,user1@mail.com,Home Decor,1388.0,5,6940.0,Refunded
2024-08-24,Omar Farouk,m.zaki@mail.com,Home Decor,2931.0,7,20517.0,Cancelled
2024-09-06,Sara Ahmed,user1@mail.com,Groceries,1124.0,8,8992.0,Pending
2024-06-23,Ali Hassan,contact@service.org,Electronics,4088.0,1,4088.0,Refunded
2024-07-09,Yomna Soror,contact@service.org,Books,269.0,4,1076.0,Pending
2024-10-21,Zainab Tarek,m.zaki@mail.com,Home Decor,1967.0,8,15736.0,Completed
2024-09-24,Mona Zaki,user1@mail.com,Office Supplies,326.0,3,978.0,Cancelled
2024-04-19,Ali Hassan,test.a@web.net,Groceries,3770.0,9,33930.0,Completed
2024-12-13,Ali Hassan,m.zaki@mail.com,Clothing,4302.0,5,21510.0,Cancelled
2024-02-22,Ali Hassan,contact@service.org,Groceries,2820.0,10,28200.0,Refunded
2024-05-01,Zainab Tarek,admin@tech.io,Clothing,2798.0,2,5596.0,Cancelled
2024-10-03,Zainab Tarek,contact@service.org,Books,390.0,9,3510.0,Cancelled
2024-09-24,Mona Zaki,m.zaki@mail.com,Books,2243.0,7,15701.0,Completed
2024-07-21,Marwan Khaled,sales@hub.com,Office Supplies,1151.0,6,6906.0,Cancelled
2024-07-16,Layla Mohamed,yomna.dev@email.com,Clothing,1592.0,1,1592.0,Cancelled
2024-01-07,Ahmed Ali,admin@tech.io,Books,4195.0,9,37755.0,Refunded
2024-06-16,Zainab Tarek,test.a@web.net,Clothing,609.0,1,609.0,Refunded
2024-09-01,Mona Zaki,yomna.dev@email.com,Home Decor,2472.0,5,12360.0,Shipped
2024-04-16,Sara Ahmed,user1@mail.com,Books,2856.0,3,8568.0,Shipped
2024-08-26,Layla Mohamed,sales@hub.com,Home Decor,2458.0,6,14748.0,Refunded
2024-06-27,Huda Mansour,contact@service.org,Books,2202.0,6,13212.0,Pending
2024-05-24,Huda Mansour,yomna.dev@email.com,Home Decor,4376.0,2,8752.0,Refunded
2024-12-19,Yomna Soror,m.zaki@mail.com,Books,4413.0,7,30891.0,Completed
2024-06-07,Omar Farouk,sales@hub.com,Books,152.0,10,1520.0,Refunded
2024-10-15,Ali Hassan,sales@hub.com,Office Supplies,2557.0,1,2557.0,Pending
2024-11-24,Huda Mansour,contact@service.org,Home Decor,3742.0,6,22452.0,Pending
2024-08-07,Huda Mansour,sales@hub.com,Books,54.0,3,162.0,Shipped
2024-06-12,Marwan Khaled,info@market.eg,Groceries,3375.0,2,6750.0,Cancelled
2024-01-03,Layla Mohamed,m.zaki@mail.com,Home Decor,4000.0,9,36000.0,Refunded
2024-11-14,Marwan Khaled,info@market.eg,Clothing,2928.0,7,20496.0,Shipped
2024-10-03,Sara Ahmed,user1@mail.com,Electronics,1462.0,9,13158.0,Refunded
2024-05-17,Omar Farouk,admin@tech.io,Home Decor,4442.0,1,4442.0,Cancelled
2024-12-17,Ahmed Ali,info@market.eg,Groceries,4638.0,1,4638.0,Shipped
2024-01-24,Huda Mansour,info@market.eg,Electronics,4848.0,2,9696.0,Pending
2024-10-11,Mona Zaki,sales@hub.com,Books,4356.0,9,39204.0,Refunded
2024-03-08,Zainab Tarek,contact@service.org,Office Supplies,4732.0,6,28392.0,Completed
2024-10-10,Ahmed Ali,test.a@web.net,Home Decor,2589.0,6,15534.0,Completed
2024-10-22,Ali Hassan,user1@mail.com,Electronics,3865.0,8,30920.0,Shipped
2024-06-01,Omar Farouk,user1@mail.com,Groceries,2568.0,5,12840.0,Refunded
2024-01-27,Yomna Soror,contact@service.org,Home Decor,1517.0,10,15170.0,Pending
2024-03-07,Ali Hassan,user1@mail.com,Clothing,3479.0,1,3479.0,Completed
2024-11-07,Ali Hassan,sales@hub.com,Groceries,4571.0,5,22855.0,Pending
2024-04-07,Huda Mansour,test.a@web.net,Books,2419.0,4,9676.0,Completed
2024-05-06,Ali Hassan,info@market.eg,Home Decor,3067.0,9,27603.0,Refunded
2024-10-15,Yomna Soror,m.zaki@mail.com,Books,2847.0,2,5694.0,Cancelled
2024-03-03,Sara Ahmed,yomna.dev@email.com,Office Supplies,3066.0,7,21462.0,Shipped
2024-05-13,Yomna Soror,sales@hub.com,Office Supplies,4352.0,1,4352.0,Pending
2024-12-23,Layla Mohamed,sales@hub.com,Clothing,1756.0,1,1756.0,Completed
2024-07-27,Omar Farouk,yomna.dev@email.com,Office Supplies,4524.0,3,13572.0,Completed
2024-12-26,Layla Mohamed,admin@tech.io,Office Supplies,361.0,3,1083.0,Shipped
2024-09-20,Omar Farouk,m.zaki@mail.com,Books,4956.0,9,44604.0,Cancelled
2024-01-13,Yomna Soror,m.zaki@mail.com,Home Decor,3908.0,7,27356.0,Pending
2024-08-06,Marwan Khaled,test.a@web.net,Electronics,197.0,6,1182.0,Refunded
2024-07-11,Sara Ahmed,contact@service.org,Books,4460.0,1,4460.0,Refunded
2024-09-17,Omar Farouk,contact@service.org,Home Decor,406.0,7,2842.0,Refunded
2024-06-27,Ahmed Ali,test.a@web.net,Books,4929.0,2,9858.0,Refunded
2024-03-05,Mona Zaki,m.zaki@mail.com,Books,2985.0,6,17910.0,Pending
2024-06-21,Layla Mohamed,admin@tech.io,Electronics,3279.0,9,29511.0,Cancelled
2024-10-25,Ali Hassan,sales@hub.com,Electronics,3745.0,3,11235.0,Cancelled
2024-05-21,Zainab Tarek,yomna.dev@email.com,Office Supplies,2972.0,7,20804.0,Shipped
2024-07-19,Marwan Khaled,test.a@web.net,Clothing,2028.0,6,12168.0,Refunded
2024-07-20,Layla Mohamed,m.zaki@mail.com,Groceries,557.0,8,4456.0,Refunded
2024-12-20,Omar Farouk,info@market.eg,Clothing,2070.0,9,18630.0,Shipped
2024-10-16,Yomna Soror,sales@hub.com,Books,3512.0,10,35120.0,Completed
2024-03-15,Omar Farouk,m.zaki@mail.com,Electronics,1594.0,6,9564.0,Refunded
2024-07-12,Ali Hassan,m.zaki@mail.com,Home Decor,3056.0,2,6112.0,Refunded
2024-05-07,Ali Hassan,admin@tech.io,Electronics,4434.0,7,31038.0,Shipped
2024-05-28,Omar Farouk,user1@mail.com,Electronics,4069.0,5,20345.0,Pending
2024-09-17,Layla Mohamed,admin@tech.io,Office Supplies,4526.0,5,22630.0,Shipped
2024-11-07,Omar Farouk,sales@hub.com,Clothing,4209.0,4,16836.0,Refunded
2024-09-24,Sara Ahmed,m.zaki@mail.com,Books,2360.0,9,21240.0,Cancelled
2024-05-10,Ahmed Ali,test.a@web.net,Home Decor,3258.0,1,3258.0,Refunded
2024-07-28,Sara Ahmed,admin@tech.io,Office Supplies,1361.0,5,6805.0,Pending
2024-06-12,Marwan Khaled,contact@service.org,Groceries,4291.0,7,30037.0,Refunded
2024-06-06,Mona Zaki,info@market.eg,Groceries,476.0,6,2856.0,Cancelled
2024-04-28,Ahmed Ali,m.zaki@mail.com,Office Supplies,4697.0,7,32879.0,Completed
2024-01-17,Omar Farouk,yomna.dev@email.com,Electronics,845.0,8,6760.0,Cancelled
2024-11-20,Ahmed Ali,m.zaki@mail.com,Books,2239.0,9,20151.0,Completed
2024-09-11,Mona Zaki,admin@tech.io,Office Supplies,818.0,8,6544.0,Completed
2024-03-22,Ahmed Ali,contact@service.org,Groceries,4777.0,5,23885.0,Shipped
2024-05-07,Layla Mohamed,yomna.dev@email.com,Clothing,1244.0,6,7464.0,Completed
2024-04-11,Omar Farouk,sales@hub.com,Clothing,2381.0,6,14286.0,Shipped
2024-06-27,Yomna Soror,info@market.eg,Home Decor,1806.0,2,3612.0,Completed
2024-01-27,Layla Mohamed,admin@tech.io,Electronics,3535.0,7,24745.0,Completed
2024-09-17,Sara Ahmed,info@market.eg,Groceries,3359.0,4,13436.0,Pending
2024-11-01,Ali Hassan,yomna.dev@email.com,Home Decor,986.0,5,4930.0,Completed
2024-08-07,Zainab Tarek,info@market.eg,Electronics,4244.0,8,33952.0,Completed
2024-04-21,Marwan Khaled,sales@hub.com,Groceries,2766.0,10,27660.0,Cancelled
2024-12-22,Marwan Khaled,user1@mail.com,Books,1047.0,5,5235.0,Refunded
2024-05-08,Ali Hassan,info@market.eg,Books,3377.0,4,13508.0,Shipped
2024-08-21,Mona Zaki,info@market.eg,Home Decor,4911.0,2,9822.0,Completed
2024-06-15,Ali Hassan,test.a@web.net,Groceries,1202.0,2,2404.0,Cancelled
2024-05-08,Ali Hassan,user1@mail.com,Groceries,457.0,9,4113.0,Refunded
2024-03-18,Huda Mansour,yomna.dev@email.com,Home Decor,4216.0,2,8432.0,Cancelled
2024-11-18,Huda Mansour,m.zaki@mail.com,Home Decor,2047.0,2,4094.0,Pending
2024-10-27,Yomna Soror,sales@hub.com,Clothing,3567.0,6,21402.0,Shipped
2024-03-07,Yomna Soror,yomna.dev@email.com,Clothing,1768.0,10,17680.0,Refunded
2024-08-14,Mona Zaki,m.zaki@mail.com,Clothing,1221.0,5,6105.0,Shipped
2024-11-03,Zainab Tarek,admin@tech.io,Office Supplies,162.0,7,1134.0,Cancelled
2024-09-12,Layla Mohamed,admin@tech.io,Office Supplies,4092.0,10,40920.0,Completed
2024-04-17,Yomna Soror,user1@mail.com,Clothing,4211.0,1,4211.0,Pending
2024-04-16,Mona Zaki,yomna.dev@email.com,Groceries,234.0,7,1638.0,Pending
2024-07-17,Ahmed Ali,yomna.dev@email.com,Office Supplies,1254.0,7,8778.0,Completed
2024-07-17,Ali Hassan,test.a@web.net,Home Decor,3201.0,4,12804.0,Pending
2024-03-19,Mona Zaki,user1@mail.com,Clothing,2059.0,8,16472.0,Completed
2024-12-18,Mona Zaki,user1@mail.com,Groceries,4324.0,8,34592.0,Pending
2024-08-13,Marwan Khaled,contact@service.org,Groceries,1060.0,1,1060.0,Shipped
2024-10-02,Ali Hassan,contact@service.org,Groceries,3549.0,7,24843.0,Refunded
2024-04-05,Mona Zaki,admin@tech.io,Home Decor,764.0,7,5348.0,Shipped
2024-08-05,Yomna Soror,contact@service.org,Groceries,4267.0,10,42670.0,Completed
2024-03-05,Omar Farouk,contact@service.org,Clothing,2907.0,4,11628.0,Refunded
2024-05-05,Zainab Tarek,contact@service.org,Electronics,1864.0,8,14912.0,Pending
2024-02-24,Layla Mohamed,yomna.dev@email.com,Groceries,170.0,7,1190.0,Completed
2024-05-15,Ahmed Ali,contact@service.org,Office Supplies,1289.0,3,3867.0,Refunded
2024-04-15,Marwan Khaled,yomna.dev@email.com,Clothing,3557.0,9,32013.0,Refunded
2024-10-13,Marwan Khaled,info@market.eg,Office Supplies,96.0,4,384.0,Cancelled
2024-08-01,Mona Zaki,yomna.dev@email.com,Home Decor,2382.0,6,14292.0,Refunded
2024-02-11,Yomna Soror,user1@mail.com,Books,1777.0,1,1777.0,Completed
2024-03-13,Yomna Soror,admin@tech.io,Books,1989.0,6,11934.0,Completed
2024-01-15,Zainab Tarek,sales@hub.com,Electronics,2061.0,8,16488.0,Refunded
2024-01-02,Layla Mohamed,contact@service.org,Clothing,2205.0,10,22050.0,Completed
2024-01-25,Zainab Tarek,m.zaki@mail.com,Books,3542.0,5,17710.0,Completed
2024-07-24,Huda Mansour,user1@mail.com,Home Decor,3910.0,5,19550.0,Shipped
2024-02-12,Mona Zaki,contact@service.org,Electronics,1852.0,5,9260.0,Shipped
2024-06-13,Yomna Soror,yomna.dev@email.com,Home Decor,2381.0,5,11905.0,Refunded
2024-04-10,Yomna Soror,test.a@web.net,Electronics,4066.0,9,36594.0,Cancelled
2024-08-15,Sara Ahmed,yomna.dev@email.com,Clothing,2920.0,10,29200.0,Shipped
2024-05-04,Marwan Khaled,test.a@web.net,Books,4714.0,3,14142.0,Refunded
2024-08-19,Marwan Khaled,contact@service.org,Electronics,716.0,10,7160.0,Shipped
2024-09-19,Marwan Khaled,m.zaki@mail.com,Books,822.0,4,3288.0,Refunded
2024-01-22,Sara Ahmed,info@market.eg,Books,293.0,8,2344.0,Cancelled
2024-04-16,Huda Mansour,info@market.eg,Home Decor,873.0,1,873.0,Shipped
2024-11-10,Layla Mohamed,m.zaki@mail.com,Books,3378.0,5,16890.0,Shipped
2024-06-20,Mona Zaki,sales@hub.com,Books,2752.0,9,24768.0,Completed
2024-12-06,Yomna Soror,m.zaki@mail.com,Clothing,4659.0,8,37272.0,Shipped
2024-02-22,Ali Hassan,contact@service.org,Home Decor,1706.0,6,10236.0,Pending
2024-10-15,Mona Zaki,user1@mail.com,Office Supplies,4934.0,5,24670.0,Completed
2024-08-15,Mona Zaki,sales@hub.com,Books,3296.0,1,3296.0,Cancelled
2024-04-14,Zainab Tarek,sales@hub.com,Books,152.0,9,1368.0,Pending
2024-11-08,Ahmed Ali,test.a@web.net,Groceries,4365.0,10,43650.0,Pending
2024-02-28,Ali Hassan,admin@tech.io,Office Supplies,2954.0,5,14770.0,Shipped
2024-02-27,Omar Farouk,admin@tech.io,Office Supplies,519.0,6,3114.0,Cancelled
2024-11-26,Mona Zaki,yomna.dev@email.com,Electronics,3367.0,6,20202.0,Cancelled
2024-12-28,Layla Mohamed,user1@mail.com,Home Decor,4890.0,6,29340.0,Refunded
2024-06-28,Huda Mansour,admin@tech.io,Electronics,4135.0,7,28945.0,Cancelled
2024-01-02,Omar Farouk,admin@tech.io,Groceries,2846.0,8,22768.0,Refunded
2024-10-18,Ahmed Ali,m.zaki@mail.com,Clothing,1787.0,5,8935.0,Cancelled
2024-04-21,Ali Hassan,user1@mail.com,Books,712.0,7,4984.0,Shipped
2024-01-26,Yomna Soror,sales@hub.com,Office Supplies,211.0,5,1055.0,Completed
2024-01-06,Omar Farouk,test.a@web.net,Home Decor,4396.0,6,26376.0,Pending
2024-03-14,Ali Hassan,sales@hub.com,Office Supplies,3646.0,9,32814.0,Pending
2024-03-02,Mona Zaki,admin@tech.io,Books,293.0,7,2051.0,Cancelled
2024-11-23,Zainab Tarek,contact@service.org,Home Decor,2029.0,10,20290.0,Shipped
2024-01-20,Yomna Soror,info@market.eg,Home Decor,2521.0,6,15126.0,Completed
2024-06-17,Ali Hassan,admin@tech.io,Electronics,3339.0,7,23373.0,Pending
2024-08-02,Zainab Tarek,m.zaki@mail.com,Clothing,4993.0,2,9986.0,Completed
2024-05-08,Zainab Tarek,yomna.dev@email.com,Clothing,2683.0,4,10732.0,Cancelled
2024-05-22,Layla Mohamed,yomna.dev@email.com,Clothing,4175.0,1,4175.0,Pending
2024-05-10,Omar Farouk,admin@tech.io,Office Supplies,351.0,8,2808.0,Completed
2024-01-01,Layla Mohamed,test.a@web.net,Books,479.0,6,2874.0,Shipped
2024-01-12,Marwan Khaled,m.zaki@mail.com,Home Decor,2584.0,1,2584.0,Refunded
2024-03-26,Ahmed Ali,yomna.dev@email.com,Office Supplies,4751.0,5,23755.0,Completed
2024-02-23,Omar Farouk,sales@hub.com,Office Supplies,1876.0,2,3752.0,Cancelled
2024-06-21,Mona Zaki,info@market.eg,Books,185.0,9,1665.0,Completed
2024-10-12,Mona Zaki,test.a@web.net,Electronics,3028.0,5,15140.0,Completed
2024-10-22,Marwan Khaled,user1@mail.com,Office Supplies,2404.0,8,19232.0,Completed
2024-01-22,Ahmed Ali,admin@tech.io,Groceries,4224.0,7,29568.0,Cancelled
2024-02-07,Ahmed Ali,user1@mail.com,Books,4128.0,9,37152.0,Refunded
2024-04-28,Layla Mohamed,contact@service.org,Books,1765.0,7,12355.0,Refunded
2024-11-15,Ahmed Ali,m.zaki@mail.com,Office Supplies,2123.0,7,14861.0,Shipped
2024-05-26,Huda Mansour,yomna.dev@email.com,Books,4086.0,9,36774.0,Refunded
2024-10-21,Sara Ahmed,contact@service.org,Clothing,2005.0,4,8020.0,Refunded
2024-11-23,Omar Farouk,,Office Supplies,2722.0,2,5444.0,Completed
2024-01-01,Zainab Tarek,info@market.eg,Clothing,3135.0,4,12540.0,Shipped
2024-05-17,Huda Mansour,m.zaki@mail.com,Electronics,1130.0,8,9040.0,Refunded
2024-04-01,Zainab Tarek,sales@hub.com,Office Supplies,4847.0,9,43623.0,Shipped
2024-02-13,Zainab Tarek,user1@mail.com,Groceries,3339.0,7,23373.0,Shipped
2024-01-26,Layla Mohamed,m.zaki@mail.com,Books,192.0,7,1344.0,Shipped
2024-10-06,Sara Ahmed,yomna.dev@email.com,Books,2416.0,10,24160.0,Completed
2024-12-28,Zainab Tarek,m.zaki@mail.com,Books,4387.0,5,21935.0,Pending
2024-03-02,Layla Mohamed,sales@hub.com,Books,2062.0,2,4124.0,Cancelled
2024-07-12,Ahmed Ali,sales@hub.com,Groceries,3043.0,4,12172.0,Completed
2024-10-26,Ali Hassan,m.zaki@mail.com,Office Supplies,4767.0,7,33369.0,Shipped
2024-06-08,Zainab Tarek,test.a@web.net,Home Decor,4102.0,10,41020.0,Shipped
2024-02-25,Huda Mansour,admin@tech.io,Clothing,1677.0,1,1677.0,Completed
2024-02-14,Layla Mohamed,m.zaki@mail.com,Electronics,2106.0,3,6318.0,Cancelled
2024-12-06,Zainab Tarek,m.zaki@mail.com,Clothing,3858.0,3,11574.0,Completed
2024-04-17,Mona Zaki,yomna.dev@email.com,Electronics,1639.0,1,1639.0,Shipped
2024-06-27,Ahmed Ali,m.zaki@mail.com,Electronics,694.0,5,3470.0,Pending
2024-02-24,Ahmed Ali,m.zaki@mail.com,Office Supplies,3805.0,6,22830.0,Completed
2024-02-10,Sara Ahmed,admin@tech.io,Groceries,962.0,10,9620.0,Shipped
2024-12-12,Mona Zaki,test.a@web.net,Home Decor,2291.0,2,4582.0,Completed
2024-11-02,Omar Farouk,admin@tech.io,Home Decor,455.0,3,1365.0,Cancelled
2024-03-07,Huda Mansour,contact@service.org,Clothing,2557.0,6,15342.0,Refunded
2024-09-23,Sara Ahmed,sales@hub.com,Groceries,2010.0,3,6030.0,Pending
2024-09-11,Layla Mohamed,yomna.dev@email.com,Clothing,949.0,5,4745.0,Shipped
2024-07-11,Ali Hassan,test.a@web.net,Home Decor,3088.0,4,12352.0,Shipped
2024-12-20,Ahmed Ali,test.a@web.net,Clothing,2832.0,8,22656.0,Completed
2024-08-08,Huda Mansour,admin@tech.io,Groceries,1964.0,6,11784.0,Shipped
2024-05-06,Ahmed Ali,user1@mail.com,Books,2977.0,5,14885.0,Refunded
2024-02-09,Sara Ahmed,user1@mail.com,Groceries,1757.0,3,5271.0,Completed
2024-03-15,Ali Hassan,contact@service.org,Clothing,2622.0,1,2622.0,Pending
2024-12-12,Huda Mansour,yomna.dev@email.com,Office Supplies,135.0,7,945.0,Cancelled
2024-01-24,Ali Hassan,user1@mail.com,Clothing,145.0,1,145.0,Shipped
2024-08-10,Zainab Tarek,yomna.dev@email.com,Clothing,1871.0,10,18710.0,Cancelled
2024-06-11,Ali Hassan,m.zaki@mail.com,Home Decor,4022.0,1,4022.0,Shipped
2024-05-25,Sara Ahmed,info@market.eg,Home Decor,2994.0,10,29940.0,Shipped
2024-05-02,Ahmed Ali,yomna.dev@email.com,Clothing,1292.0,3,3876.0,Pending
2024-09-05,Ahmed Ali,contact@service.org,Office Supplies,794.0,9,7146.0,Completed
2024-12-10,Omar Farouk,info@market.eg,Home Decor,361.0,5,1805.0,Pending
2024-05-24,Ahmed Ali,info@market.eg,Office Supplies,952.0,8,7616.0,Shipped
2024-04-22,Yomna Soror,sales@hub.com,Electronics,4592.0,5,22960.0,Completed
2024-01-28,Sara Ahmed,m.zaki@mail.com,Clothing,1442.0,9,12978.0,Refunded
2024-06-05,Zainab Tarek,test.a@web.net,Electronics,1254.0,3,3762.0,Shipped
2024-09-21,Layla Mohamed,info@market.eg,Groceries,764.0,8,6112.0,Shipped
2024-05-24,Marwan Khaled,info@market.eg,Office Supplies,2592.0,4,10368.0,Refunded
2024-03-26,Zainab Tarek,sales@hub.com,Office Supplies,4252.0,6,25512.0,Completed
2024-02-25,Yomna Soror,info@market.eg,Office Supplies,2148.0,3,6444.0,Pending
2024-01-26,Layla Mohamed,m.zaki@mail.com,Clothing,1385.0,10,13850.0,Completed
2024-06-19,Ali Hassan,info@market.eg,Clothing,125.0,6,750.0,Completed
2024-05-08,Ahmed Ali,yomna.dev@email.com,Clothing,4814.0,7,33698.0,Pending
2024-05-09,Ali Hassan,sales@hub.com,Electronics,2149.0,2,4298.0,Cancelled
2024-12-20,Ali Hassan,user1@mail.com,Home Decor,2902.0,2,5804.0,Shipped
2024-07-13,Huda Mansour,sales@hub.com,Office Supplies,3019.0,7,21133.0,Completed
2024-06-22,Yomna Soror,user1@mail.com,Books,3107.0,5,15535.0,Cancelled
2024-08-19,Marwan Khaled,contact@service.org,Home Decor,2275.0,2,4550.0,Completed
2024-12-04,Omar Farouk,user1@mail.com,Books,2045.0,8,16360.0,Shipped
2024-10-10,Ahmed Ali,sales@hub.com,Office Supplies,403.0,5,2015.0,Pending
2024-10-10,Sara Ahmed,m.zaki@mail.com,Books,3064.0,10,30640.0,Completed
2024-01-03,Sara Ahmed,sales@hub.com,Electronics,782.0,3,2346.0,Shipped
2024-02-10,Layla Mohamed,info@market.eg,Groceries,2518.0,8,20144.0,Completed
2024-05-08,Omar Farouk,contact@service.org,Home Decor,4412.0,2,8824.0,Completed
2024-04-10,Omar Farouk,test.a@web.net,Books,1851.0,4,7404.0,Shipped
2024-12-08,Yomna Soror,m.zaki@mail.com,Home Decor,3814.0,10,38140.0,Cancelled
2024-12-18,Yomna Soror,contact@service.org,Groceries,799.0,5,3995.0,Refunded
2024-01-01,Yomna Soror,admin@tech.io,Groceries,2432.0,1,2432.0,Completed
2024-09-09,Zainab Tarek,test.a@web.net,Electronics,4961.0,2,9922.0,Completed
2024-02-05,Marwan Khaled,yomna.dev@email.com,Home Decor,408.0,10,4080.0,Refunded
2024-11-01,Marwan Khaled,yomna.dev@email.com,Clothing,4751.0,4,19004.0,Cancelled
